Customer ID,RFM_Cell,Customer_Segment
14719,243,Potential / Regulars
17236,243,Potential / Regulars
18168,243,Potential / Regulars
12951,243,Potential / Regulars
15658,243,Potential / Regulars
16987,243,Potential / Regulars
14541,243,Potential / Regulars
15208,243,Potential / Regulars
17063,243,Potential / Regulars
15508,243,Potential / Regulars
12775,243,Potential / Regulars
15038,243,Potential / Regulars
17673,243,Potential / Regulars
16817,243,Potential / Regulars
16949,243,Potential / Regulars
12868,243,Potential / Regulars
17874,243,Potential / Regulars
14587,243,Potential / Regulars
14963,243,Potential / Regulars
17372,243,Potential / Regulars
12778,243,Potential / Regulars
16306,242,Potential / Regulars
13421,234,Potential / Regulars
17672,234,Potential / Regulars
15808,234,Potential / Regulars
15676,234,Potential / Regulars
12370,234,Potential / Regulars
12539,234,Potential / Regulars
12668,234,Potential / Regulars
15032,234,Potential / Regulars
16253,234,Potential / Regulars
12755,234,Potential / Regulars
13344,234,Potential / Regulars
14286,234,Potential / Regulars
15749,234,Potential / Regulars
12754,234,Potential / Regulars
12585,234,Potential / Regulars
14001,234,Potential / Regulars
16698,234,Potential / Regulars
15367,234,Potential / Regulars
12356,234,Potential / Regulars
13362,234,Potential / Regulars
14277,234,Potential / Regulars
12590,234,Potential / Regulars
12625,234,Potential / Regulars
15123,234,Potential / Regulars
16446,234,Potential / Regulars
18287,234,Potential / Regulars
13771,234,Potential / Regulars
17272,234,Potential / Regulars
14828,234,Potential / Regulars
12876,234,Potential / Regulars
17152,234,Potential / Regulars
17648,234,Potential / Regulars
14245,234,Potential / Regulars
13365,234,Potential / Regulars
13952,234,Potential / Regulars
15098,234,Potential / Regulars
16007,234,Potential / Regulars
16938,234,Potential / Regulars
17043,234,Potential / Regulars
13735,234,Potential / Regulars
12429,234,Potential / Regulars
13815,234,Potential / Regulars
14175,234,Potential / Regulars
12798,234,Potential / Regulars
16940,234,Potential / Regulars
15665,234,Potential / Regulars
17768,234,Potential / Regulars
16671,234,Potential / Regulars
15065,234,Potential / Regulars
13982,234,Potential / Regulars
14700,234,Potential / Regulars
12359,234,Potential / Regulars
12424,234,Potential / Regulars
13115,234,Potential / Regulars
12406,234,Potential / Regulars
14229,233,Potential / Regulars
13077,233,Potential / Regulars
17526,233,Potential / Regulars
13819,233,Potential / Regulars
16997,233,Potential / Regulars
12462,233,Potential / Regulars
14297,233,Potential / Regulars
16766,233,Potential / Regulars
17076,233,Potential / Regulars
16037,233,Potential / Regulars
15793,233,Potential / Regulars
13261,233,Potential / Regulars
12849,233,Potential / Regulars
16110,233,Potential / Regulars
17019,233,Potential / Regulars
14075,233,Potential / Regulars
14256,233,Potential / Regulars
16833,233,Potential / Regulars
16692,233,Potential / Regulars
13652,233,Potential / Regulars
16980,233,Potential / Regulars
17075,233,Potential / Regulars
13918,233,Potential / Regulars
16495,233,Potential / Regulars
16221,233,Potential / Regulars
15057,233,Potential / Regulars
15197,233,Potential / Regulars
18080,233,Potential / Regulars
15414,233,Potential / Regulars
13846,233,Potential / Regulars
14669,233,Potential / Regulars
17180,233,Potential / Regulars
15777,233,Potential / Regulars
16882,233,Potential / Regulars
13989,233,Potential / Regulars
14154,233,Potential / Regulars
16770,233,Potential / Regulars
14532,233,Potential / Regulars
12413,233,Potential / Regulars
14631,233,Potential / Regulars
14662,233,Potential / Regulars
16730,233,Potential / Regulars
15436,233,Potential / Regulars
17856,233,Potential / Regulars
17158,233,Potential / Regulars
17277,233,Potential / Regulars
17618,233,Potential / Regulars
15145,233,Potential / Regulars
14449,233,Potential / Regulars
14465,233,Potential / Regulars
16554,233,Potential / Regulars
13692,233,Potential / Regulars
14591,233,Potential / Regulars
16676,233,Potential / Regulars
14920,233,Potential / Regulars
15079,233,Potential / Regulars
16244,233,Potential / Regulars
14233,233,Potential / Regulars
16943,233,Potential / Regulars
18136,233,Potential / Regulars
15489,233,Potential / Regulars
16043,233,Potential / Regulars
12857,233,Potential / Regulars
17886,233,Potential / Regulars
15826,233,Potential / Regulars
16660,233,Potential / Regulars
13623,233,Potential / Regulars
15164,233,Potential / Regulars
16496,233,Potential / Regulars
15813,233,Potential / Regulars
16639,233,Potential / Regulars
13310,233,Potential / Regulars
13659,233,Potential / Regulars
13258,233,Potential / Regulars
15630,233,Potential / Regulars
14442,233,Potential / Regulars
13591,233,Potential / Regulars
16463,233,Potential / Regulars
15791,233,Potential / Regulars
13308,233,Potential / Regulars
14195,233,Potential / Regulars
18125,233,Potential / Regulars
14921,233,Potential / Regulars
14514,233,Potential / Regulars
15563,233,Potential / Regulars
14817,233,Potential / Regulars
18202,233,Potential / Regulars
13168,233,Potential / Regulars
17521,233,Potential / Regulars
14740,233,Potential / Regulars
15104,233,Potential / Regulars
16889,233,Potential / Regulars
15620,233,Potential / Regulars
16023,233,Potential / Regulars
12886,233,Potential / Regulars
17974,233,Potential / Regulars
17646,233,Potential / Regulars
16094,233,Potential / Regulars
14336,233,Potential / Regulars
16539,233,Potential / Regulars
16714,233,Potential / Regulars
12394,233,Potential / Regulars
14161,233,Potential / Regulars
15421,233,Potential / Regulars
13475,233,Potential / Regulars
17472,233,Potential / Regulars
17064,233,Potential / Regulars
17797,233,Potential / Regulars
17115,233,Potential / Regulars
17289,233,Potential / Regulars
16205,233,Potential / Regulars
13761,233,Potential / Regulars
13476,233,Potential / Regulars
15656,233,Potential / Regulars
17101,233,Potential / Regulars
17179,233,Potential / Regulars
15574,233,Potential / Regulars
15907,233,Potential / Regulars
16571,233,Potential / Regulars
15181,233,Potential / Regulars
12463,233,Potential / Regulars
17204,233,Potential / Regulars
17932,233,Potential / Regulars
18062,233,Potential / Regulars
12541,233,Potential / Regulars
14389,233,Potential / Regulars
16320,233,Potential / Regulars
12759,233,Potential / Regulars
13849,233,Potential / Regulars
16214,233,Potential / Regulars
17759,233,Potential / Regulars
17979,233,Potential / Regulars
15027,233,Potential / Regulars
16728,233,Potential / Regulars
15644,233,Potential / Regulars
17980,233,Potential / Regulars
16869,233,Potential / Regulars
15146,233,Potential / Regulars
16200,233,Potential / Regulars
14383,233,Potential / Regulars
14577,233,Potential / Regulars
13238,233,Potential / Regulars
16801,233,Potential / Regulars
14267,233,Potential / Regulars
13282,233,Potential / Regulars
14803,233,Potential / Regulars
13637,233,Potential / Regulars
16520,233,Potential / Regulars
14867,233,Potential / Regulars
15073,233,Potential / Regulars
15449,233,Potential / Regulars
14477,233,Potential / Regulars
14829,233,Potential / Regulars
14231,233,Potential / Regulars
15407,233,Potential / Regulars
14913,233,Potential / Regulars
13963,232,Potential / Regulars
15456,232,Potential / Regulars
16804,232,Potential / Regulars
12845,232,Potential / Regulars
17830,232,Potential / Regulars
15651,232,Potential / Regulars
12811,232,Potential / Regulars
17917,232,Potential / Regulars
15589,232,Potential / Regulars
14779,232,Potential / Regulars
17817,232,Potential / Regulars
16960,232,Potential / Regulars
15018,232,Potential / Regulars
14504,232,Potential / Regulars
14616,232,Potential / Regulars
17990,232,Potential / Regulars
16442,232,Potential / Regulars
16378,232,Potential / Regulars
13892,232,Potential / Regulars
16010,232,Potential / Regulars
16431,232,Potential / Regulars
13487,232,Potential / Regulars
18043,232,Potential / Regulars
17515,232,Potential / Regulars
14731,232,Potential / Regulars
13546,232,Potential / Regulars
17375,232,Potential / Regulars
14593,232,Potential / Regulars
15882,232,Potential / Regulars
12654,232,Potential / Regulars
12999,232,Potential / Regulars
16034,232,Potential / Regulars
17454,232,Potential / Regulars
14173,232,Potential / Regulars
17955,232,Potential / Regulars
17849,232,Potential / Regulars
12414,232,Potential / Regulars
18149,232,Potential / Regulars
15643,232,Potential / Regulars
16005,232,Potential / Regulars
14450,232,Potential / Regulars
14823,232,Potential / Regulars
14871,232,Potential / Regulars
16898,232,Potential / Regulars
16038,232,Potential / Regulars
13951,232,Potential / Regulars
17616,232,Potential / Regulars
15535,232,Potential / Regulars
17897,232,Potential / Regulars
17420,232,Potential / Regulars
12933,232,Potential / Regulars
16566,232,Potential / Regulars
17351,232,Potential / Regulars
14167,232,Potential / Regulars
16473,232,Potential / Regulars
12601,232,Potential / Regulars
16593,232,Potential / Regulars
16357,232,Potential / Regulars
16298,232,Potential / Regulars
17361,232,Potential / Regulars
15969,232,Potential / Regulars
12891,232,Potential / Regulars
12990,232,Potential / Regulars
16955,232,Potential / Regulars
12808,232,Potential / Regulars
15809,232,Potential / Regulars
17360,232,Potential / Regulars
16892,232,Potential / Regulars
15780,232,Potential / Regulars
13666,231,Potential / Regulars
13502,231,Potential / Regulars
17816,231,Potential / Regulars
17580,231,Potential / Regulars
13606,231,Potential / Regulars
13592,231,Potential / Regulars
16226,231,Potential / Regulars
14287,231,Potential / Regulars
16356,231,Potential / Regulars
17550,231,Potential / Regulars
15759,231,Potential / Regulars
13533,231,Potential / Regulars
16832,231,Potential / Regulars
16152,224,Hibernating / Lost
17597,224,Hibernating / Lost
13135,224,Hibernating / Lost
16546,223,Hibernating / Lost
13501,223,Hibernating / Lost
13753,223,Hibernating / Lost
15990,223,Hibernating / Lost
15951,223,Hibernating / Lost
17462,223,Hibernating / Lost
12781,223,Hibernating / Lost
12410,223,Hibernating / Lost
17537,223,Hibernating / Lost
16212,223,Hibernating / Lost
14193,223,Hibernating / Lost
16216,223,Hibernating / Lost
16377,223,Hibernating / Lost
12514,223,Hibernating / Lost
13707,223,Hibernating / Lost
16716,223,Hibernating / Lost
16256,223,Hibernating / Lost
13934,223,Hibernating / Lost
12818,223,Hibernating / Lost
17733,223,Hibernating / Lost
13736,223,Hibernating / Lost
13341,223,Hibernating / Lost
15353,223,Hibernating / Lost
15832,223,Hibernating / Lost
13169,223,Hibernating / Lost
13221,223,Hibernating / Lost
14105,223,Hibernating / Lost
12769,223,Hibernating / Lost
12878,223,Hibernating / Lost
14672,223,Hibernating / Lost
12354,223,Hibernating / Lost
14770,223,Hibernating / Lost
16163,223,Hibernating / Lost
14240,223,Hibernating / Lost
15223,223,Hibernating / Lost
14912,223,Hibernating / Lost
18133,223,Hibernating / Lost
13235,223,Hibernating / Lost
14421,223,Hibernating / Lost
17764,223,Hibernating / Lost
13601,223,Hibernating / Lost
12976,223,Hibernating / Lost
12770,223,Hibernating / Lost
15333,223,Hibernating / Lost
16642,223,Hibernating / Lost
13572,223,Hibernating / Lost
15599,223,Hibernating / Lost
13339,223,Hibernating / Lost
14009,223,Hibernating / Lost
16449,223,Hibernating / Lost
14625,223,Hibernating / Lost
16567,223,Hibernating / Lost
17624,223,Hibernating / Lost
15757,223,Hibernating / Lost
17423,223,Hibernating / Lost
16121,223,Hibernating / Lost
14597,223,Hibernating / Lost
15069,223,Hibernating / Lost
16644,223,Hibernating / Lost
14222,223,Hibernating / Lost
12908,223,Hibernating / Lost
16276,223,Hibernating / Lost
15700,223,Hibernating / Lost
15076,223,Hibernating / Lost
14643,223,Hibernating / Lost
12465,223,Hibernating / Lost
13929,223,Hibernating / Lost
17704,223,Hibernating / Lost
13294,223,Hibernating / Lost
12468,223,Hibernating / Lost
16825,223,Hibernating / Lost
17409,223,Hibernating / Lost
17414,223,Hibernating / Lost
17169,223,Hibernating / Lost
15252,223,Hibernating / Lost
12559,222,Hibernating / Lost
12988,222,Hibernating / Lost
12365,222,Hibernating / Lost
13044,222,Hibernating / Lost
16441,222,Hibernating / Lost
12707,222,Hibernating / Lost
15303,222,Hibernating / Lost
17711,222,Hibernating / Lost
16208,222,Hibernating / Lost
17499,222,Hibernating / Lost
15121,222,Hibernating / Lost
12945,222,Hibernating / Lost
16072,222,Hibernating / Lost
15847,222,Hibernating / Lost
14470,222,Hibernating / Lost
13345,222,Hibernating / Lost
14157,222,Hibernating / Lost
16667,222,Hibernating / Lost
13292,222,Hibernating / Lost
16518,222,Hibernating / Lost
14036,222,Hibernating / Lost
13800,222,Hibernating / Lost
14497,222,Hibernating / Lost
17226,222,Hibernating / Lost
17291,222,Hibernating / Lost
17392,222,Hibernating / Lost
14048,222,Hibernating / Lost
14600,222,Hibernating / Lost
17358,222,Hibernating / Lost
12866,222,Hibernating / Lost
13166,222,Hibernating / Lost
14603,222,Hibernating / Lost
13899,222,Hibernating / Lost
13043,222,Hibernating / Lost
14114,222,Hibernating / Lost
16693,222,Hibernating / Lost
13358,222,Hibernating / Lost
14636,222,Hibernating / Lost
13046,222,Hibernating / Lost
15695,222,Hibernating / Lost
13497,222,Hibernating / Lost
14205,222,Hibernating / Lost
16135,222,Hibernating / Lost
16374,222,Hibernating / Lost
17507,222,Hibernating / Lost
17486,222,Hibernating / Lost
12564,222,Hibernating / Lost
16250,222,Hibernating / Lost
17250,222,Hibernating / Lost
16022,222,Hibernating / Lost
14348,222,Hibernating / Lost
13452,222,Hibernating / Lost
18071,222,Hibernating / Lost
13357,222,Hibernating / Lost
12792,222,Hibernating / Lost
13649,222,Hibernating / Lost
15068,222,Hibernating / Lost
14538,222,Hibernating / Lost
14851,222,Hibernating / Lost
13368,222,Hibernating / Lost
14128,222,Hibernating / Lost
15424,222,Hibernating / Lost
17438,222,Hibernating / Lost
16386,222,Hibernating / Lost
14479,222,Hibernating / Lost
13557,222,Hibernating / Lost
14670,222,Hibernating / Lost
16917,222,Hibernating / Lost
13493,222,Hibernating / Lost
17701,222,Hibernating / Lost
12447,222,Hibernating / Lost
15655,222,Hibernating / Lost
16552,222,Hibernating / Lost
12982,222,Hibernating / Lost
12596,222,Hibernating / Lost
15147,222,Hibernating / Lost
15935,222,Hibernating / Lost
16933,222,Hibernating / Lost
16957,222,Hibernating / Lost
15230,222,Hibernating / Lost
17362,222,Hibernating / Lost
17142,222,Hibernating / Lost
12639,222,Hibernating / Lost
15246,222,Hibernating / Lost
12582,222,Hibernating / Lost
16399,222,Hibernating / Lost
16947,222,Hibernating / Lost
15225,222,Hibernating / Lost
18246,222,Hibernating / Lost
13485,222,Hibernating / Lost
16185,222,Hibernating / Lost
18183,222,Hibernating / Lost
16834,222,Hibernating / Lost
15891,222,Hibernating / Lost
14022,222,Hibernating / Lost
14023,222,Hibernating / Lost
16142,222,Hibernating / Lost
15442,222,Hibernating / Lost
15244,222,Hibernating / Lost
13525,222,Hibernating / Lost
16586,222,Hibernating / Lost
14220,222,Hibernating / Lost
17140,222,Hibernating / Lost
12580,222,Hibernating / Lost
17035,222,Hibernating / Lost
14619,222,Hibernating / Lost
16643,222,Hibernating / Lost
18040,222,Hibernating / Lost
15109,222,Hibernating / Lost
15433,222,Hibernating / Lost
15381,222,Hibernating / Lost
14288,222,Hibernating / Lost
17489,222,Hibernating / Lost
17664,222,Hibernating / Lost
16116,222,Hibernating / Lost
18218,222,Hibernating / Lost
14853,222,Hibernating / Lost
17658,222,Hibernating / Lost
14651,222,Hibernating / Lost
14000,222,Hibernating / Lost
17970,222,Hibernating / Lost
14873,222,Hibernating / Lost
14489,222,Hibernating / Lost
17190,222,Hibernating / Lost
14320,222,Hibernating / Lost
14620,222,Hibernating / Lost
13417,222,Hibernating / Lost
13531,222,Hibernating / Lost
12690,222,Hibernating / Lost
14896,222,Hibernating / Lost
15648,222,Hibernating / Lost
13243,222,Hibernating / Lost
13657,222,Hibernating / Lost
18160,222,Hibernating / Lost
16763,222,Hibernating / Lost
16838,222,Hibernating / Lost
16275,222,Hibernating / Lost
12426,222,Hibernating / Lost
14451,222,Hibernating / Lost
14149,222,Hibernating / Lost
13398,222,Hibernating / Lost
17443,222,Hibernating / Lost
13731,222,Hibernating / Lost
17384,222,Hibernating / Lost
17374,222,Hibernating / Lost
16109,222,Hibernating / Lost
16319,222,Hibernating / Lost
17604,222,Hibernating / Lost
18078,222,Hibernating / Lost
15092,222,Hibernating / Lost
12355,222,Hibernating / Lost
12888,222,Hibernating / Lost
14377,222,Hibernating / Lost
16614,222,Hibernating / Lost
16018,222,Hibernating / Lost
17795,222,Hibernating / Lost
13589,222,Hibernating / Lost
17749,222,Hibernating / Lost
12809,222,Hibernating / Lost
17157,222,Hibernating / Lost
15585,222,Hibernating / Lost
14491,222,Hibernating / Lost
13005,222,Hibernating / Lost
16805,222,Hibernating / Lost
16484,222,Hibernating / Lost
15918,222,Hibernating / Lost
15184,222,Hibernating / Lost
16529,222,Hibernating / Lost
15840,222,Hibernating / Lost
12904,222,Hibernating / Lost
15825,222,Hibernating / Lost
15389,222,Hibernating / Lost
15507,222,Hibernating / Lost
18252,222,Hibernating / Lost
13780,222,Hibernating / Lost
14998,222,Hibernating / Lost
15384,222,Hibernating / Lost
17630,222,Hibernating / Lost
15258,222,Hibernating / Lost
15186,222,Hibernating / Lost
18112,222,Hibernating / Lost
12493,222,Hibernating / Lost
15976,222,Hibernating / Lost
13453,222,Hibernating / Lost
13656,222,Hibernating / Lost
14481,222,Hibernating / Lost
16824,222,Hibernating / Lost
17391,222,Hibernating / Lost
16230,222,Hibernating / Lost
13885,222,Hibernating / Lost
16239,222,Hibernating / Lost
15386,222,Hibernating / Lost
12802,222,Hibernating / Lost
17854,222,Hibernating / Lost
14520,221,Hibernating / Lost
13792,221,Hibernating / Lost
17334,221,Hibernating / Lost
13133,221,Hibernating / Lost
17194,221,Hibernating / Lost
17080,221,Hibernating / Lost
18270,221,Hibernating / Lost
16792,221,Hibernating / Lost
16402,221,Hibernating / Lost
16427,221,Hibernating / Lost
16620,221,Hibernating / Lost
13760,221,Hibernating / Lost
15393,221,Hibernating / Lost
15894,221,Hibernating / Lost
13573,221,Hibernating / Lost
14570,221,Hibernating / Lost
14995,221,Hibernating / Lost
16414,221,Hibernating / Lost
15869,221,Hibernating / Lost
13544,221,Hibernating / Lost
15139,221,Hibernating / Lost
16217,221,Hibernating / Lost
14242,221,Hibernating / Lost
17946,221,Hibernating / Lost
17436,221,Hibernating / Lost
17991,221,Hibernating / Lost
13718,221,Hibernating / Lost
17928,221,Hibernating / Lost
13962,221,Hibernating / Lost
16634,221,Hibernating / Lost
13404,221,Hibernating / Lost
15732,221,Hibernating / Lost
17889,221,Hibernating / Lost
13837,221,Hibernating / Lost
12897,221,Hibernating / Lost
14551,221,Hibernating / Lost
18048,221,Hibernating / Lost
17166,221,Hibernating / Lost
15724,221,Hibernating / Lost
13479,221,Hibernating / Lost
13223,221,Hibernating / Lost
14985,221,Hibernating / Lost
12547,221,Hibernating / Lost
15897,221,Hibernating / Lost
17501,221,Hibernating / Lost
15863,221,Hibernating / Lost
14819,221,Hibernating / Lost
18190,221,Hibernating / Lost
15163,221,Hibernating / Lost
13711,221,Hibernating / Lost
14697,221,Hibernating / Lost
13917,221,Hibernating / Lost
15124,221,Hibernating / Lost
14984,221,Hibernating / Lost
15912,221,Hibernating / Lost
17155,221,Hibernating / Lost
17446,221,Hibernating / Lost
14037,221,Hibernating / Lost
16852,221,Hibernating / Lost
15014,221,Hibernating / Lost
14162,221,Hibernating / Lost
17900,221,Hibernating / Lost
14960,221,Hibernating / Lost
16647,221,Hibernating / Lost
14656,221,Hibernating / Lost
15850,221,Hibernating / Lost
17969,221,Hibernating / Lost
17708,221,Hibernating / Lost
14682,221,Hibernating / Lost
14512,221,Hibernating / Lost
16883,221,Hibernating / Lost
15852,221,Hibernating / Lost
13283,221,Hibernating / Lost
17026,221,Hibernating / Lost
17707,221,Hibernating / Lost
14501,221,Hibernating / Lost
18056,212,Hibernating / Lost
16030,212,Hibernating / Lost
15090,212,Hibernating / Lost
15970,212,Hibernating / Lost
15257,212,Hibernating / Lost
16625,212,Hibernating / Lost
15308,212,Hibernating / Lost
15047,212,Hibernating / Lost
13216,212,Hibernating / Lost
14633,212,Hibernating / Lost
12873,212,Hibernating / Lost
12834,212,Hibernating / Lost
16096,212,Hibernating / Lost
13239,212,Hibernating / Lost
14870,212,Hibernating / Lost
16769,212,Hibernating / Lost
16063,212,Hibernating / Lost
16159,212,Hibernating / Lost
13060,212,Hibernating / Lost
17508,212,Hibernating / Lost
12614,212,Hibernating / Lost
14012,212,Hibernating / Lost
15944,212,Hibernating / Lost
17138,212,Hibernating / Lost
14886,212,Hibernating / Lost
14311,212,Hibernating / Lost
14339,212,Hibernating / Lost
13484,212,Hibernating / Lost
13740,212,Hibernating / Lost
14206,212,Hibernating / Lost
16193,212,Hibernating / Lost
17697,212,Hibernating / Lost
12733,212,Hibernating / Lost
17120,212,Hibernating / Lost
16823,212,Hibernating / Lost
16227,212,Hibernating / Lost
15210,212,Hibernating / Lost
14747,212,Hibernating / Lost
16105,212,Hibernating / Lost
17492,212,Hibernating / Lost
14924,212,Hibernating / Lost
14304,212,Hibernating / Lost
15063,212,Hibernating / Lost
13990,212,Hibernating / Lost
13052,212,Hibernating / Lost
14988,212,Hibernating / Lost
14888,212,Hibernating / Lost
13976,212,Hibernating / Lost
13887,212,Hibernating / Lost
17715,212,Hibernating / Lost
13737,212,Hibernating / Lost
15314,212,Hibernating / Lost
12790,212,Hibernating / Lost
16810,212,Hibernating / Lost
13642,212,Hibernating / Lost
13062,212,Hibernating / Lost
13936,212,Hibernating / Lost
13343,212,Hibernating / Lost
16739,212,Hibernating / Lost
15921,212,Hibernating / Lost
15130,212,Hibernating / Lost
13300,212,Hibernating / Lost
16545,212,Hibernating / Lost
14327,212,Hibernating / Lost
16967,212,Hibernating / Lost
15405,212,Hibernating / Lost
13395,212,Hibernating / Lost
14622,212,Hibernating / Lost
13466,212,Hibernating / Lost
16349,211,Hibernating / Lost
16913,211,Hibernating / Lost
18114,211,Hibernating / Lost
18068,211,Hibernating / Lost
17171,211,Hibernating / Lost
15397,211,Hibernating / Lost
12565,211,Hibernating / Lost
17117,211,Hibernating / Lost
15543,211,Hibernating / Lost
13751,211,Hibernating / Lost
12361,211,Hibernating / Lost
13973,211,Hibernating / Lost
13684,211,Hibernating / Lost
16598,211,Hibernating / Lost
16339,211,Hibernating / Lost
12509,211,Hibernating / Lost
14046,211,Hibernating / Lost
17165,211,Hibernating / Lost
13581,211,Hibernating / Lost
17517,211,Hibernating / Lost
13584,211,Hibernating / Lost
14438,211,Hibernating / Lost
12956,211,Hibernating / Lost
13809,211,Hibernating / Lost
17859,211,Hibernating / Lost
15753,211,Hibernating / Lost
17881,211,Hibernating / Lost
15843,211,Hibernating / Lost
12401,211,Hibernating / Lost
17843,211,Hibernating / Lost
15709,211,Hibernating / Lost
15319,211,Hibernating / Lost
16078,211,Hibernating / Lost
18086,211,Hibernating / Lost
14350,211,Hibernating / Lost
14727,211,Hibernating / Lost
16471,211,Hibernating / Lost
15049,211,Hibernating / Lost
13226,211,Hibernating / Lost
13708,211,Hibernating / Lost
15388,211,Hibernating / Lost
14962,211,Hibernating / Lost
17542,211,Hibernating / Lost
16392,211,Hibernating / Lost
13716,211,Hibernating / Lost
13121,211,Hibernating / Lost
13299,211,Hibernating / Lost
16297,211,Hibernating / Lost
13185,211,Hibernating / Lost
14840,211,Hibernating / Lost
16976,211,Hibernating / Lost
14059,211,Hibernating / Lost
14066,211,Hibernating / Lost
15019,211,Hibernating / Lost
14041,211,Hibernating / Lost
17060,211,Hibernating / Lost
14155,211,Hibernating / Lost
13072,211,Hibernating / Lost
17923,211,Hibernating / Lost
15733,211,Hibernating / Lost
15703,211,Hibernating / Lost
12902,211,Hibernating / Lost
14693,211,Hibernating / Lost
15408,211,Hibernating / Lost
15445,211,Hibernating / Lost
18224,211,Hibernating / Lost
17678,211,Hibernating / Lost
17763,211,Hibernating / Lost
13262,211,Hibernating / Lost
16619,211,Hibernating / Lost
14762,211,Hibernating / Lost
12831,211,Hibernating / Lost
15437,211,Hibernating / Lost
15457,211,Hibernating / Lost
16721,211,Hibernating / Lost
14632,211,Hibernating / Lost
17102,211,Hibernating / Lost
18191,211,Hibernating / Lost
13132,211,Hibernating / Lost
13512,211,Hibernating / Lost
17698,211,Hibernating / Lost
15178,211,Hibernating / Lost
14536,211,Hibernating / Lost
14476,211,Hibernating / Lost
15083,211,Hibernating / Lost
18010,211,Hibernating / Lost
13803,211,Hibernating / Lost
13439,211,Hibernating / Lost
14483,211,Hibernating / Lost
15087,211,Hibernating / Lost
17995,211,Hibernating / Lost
17789,211,Hibernating / Lost
12817,211,Hibernating / Lost
17775,211,Hibernating / Lost
18108,211,Hibernating / Lost
15528,211,Hibernating / Lost
14890,211,Hibernating / Lost
14957,211,Hibernating / Lost
17212,211,Hibernating / Lost
13382,211,Hibernating / Lost
17325,211,Hibernating / Lost
17535,211,Hibernating / Lost
14247,211,Hibernating / Lost
17654,211,Hibernating / Lost
16517,211,Hibernating / Lost
15554,211,Hibernating / Lost
18280,211,Hibernating / Lost
14586,211,Hibernating / Lost
12623,211,Hibernating / Lost
17639,211,Hibernating / Lost
15234,211,Hibernating / Lost
12881,211,Hibernating / Lost
14165,211,Hibernating / Lost
13626,211,Hibernating / Lost
13462,211,Hibernating / Lost
13841,211,Hibernating / Lost
16162,211,Hibernating / Lost
15691,211,Hibernating / Lost
13508,211,Hibernating / Lost
13570,211,Hibernating / Lost
18129,211,Hibernating / Lost
14326,211,Hibernating / Lost
17574,211,Hibernating / Lost
17972,211,Hibernating / Lost
17278,211,Hibernating / Lost
15212,211,Hibernating / Lost
16697,211,Hibernating / Lost
16097,211,Hibernating / Lost
17746,211,Hibernating / Lost
17601,211,Hibernating / Lost
15135,211,Hibernating / Lost
13120,211,Hibernating / Lost
17367,211,Hibernating / Lost
18213,211,Hibernating / Lost
17582,211,Hibernating / Lost
13474,211,Hibernating / Lost
16617,211,Hibernating / Lost
18009,211,Hibernating / Lost
15717,211,Hibernating / Lost
13101,211,Hibernating / Lost
17217,211,Hibernating / Lost
17548,211,Hibernating / Lost
14148,211,Hibernating / Lost
15517,211,Hibernating / Lost
17718,211,Hibernating / Lost
16587,211,Hibernating / Lost
12622,211,Hibernating / Lost
13482,211,Hibernating / Lost
12506,211,Hibernating / Lost
12573,211,Hibernating / Lost
17670,211,Hibernating / Lost
16965,211,Hibernating / Lost
17187,211,Hibernating / Lost
18220,211,Hibernating / Lost
15143,211,Hibernating / Lost
13229,211,Hibernating / Lost
14271,211,Hibernating / Lost
17893,211,Hibernating / Lost
13781,211,Hibernating / Lost
13059,211,Hibernating / Lost
18185,211,Hibernating / Lost
17956,211,Hibernating / Lost
13863,211,Hibernating / Lost
15917,211,Hibernating / Lost
14964,211,Hibernating / Lost
17906,211,Hibernating / Lost
16144,211,Hibernating / Lost
13712,211,Hibernating / Lost
14981,211,Hibernating / Lost
16623,211,Hibernating / Lost
15775,211,Hibernating / Lost
15119,211,Hibernating / Lost
15729,211,Hibernating / Lost
16006,211,Hibernating / Lost
14689,211,Hibernating / Lost
17263,211,Hibernating / Lost
17556,211,Hibernating / Lost
17245,211,Hibernating / Lost
17871,211,Hibernating / Lost
12353,211,Hibernating / Lost
13391,211,Hibernating / Lost
17455,211,Hibernating / Lost
13227,211,Hibernating / Lost
17176,211,Hibernating / Lost
14647,211,Hibernating / Lost
15292,211,Hibernating / Lost
15705,211,Hibernating / Lost
15042,211,Hibernating / Lost
14705,211,Hibernating / Lost
16448,211,Hibernating / Lost
14816,211,Hibernating / Lost
12974,211,Hibernating / Lost
14280,211,Hibernating / Lost
16323,211,Hibernating / Lost
17051,211,Hibernating / Lost
15925,211,Hibernating / Lost
16055,211,Hibernating / Lost
16483,211,Hibernating / Lost
13070,211,Hibernating / Lost
16610,211,Hibernating / Lost
17394,211,Hibernating / Lost
16457,211,Hibernating / Lost
14199,211,Hibernating / Lost
14423,211,Hibernating / Lost
14393,211,Hibernating / Lost
17578,211,Hibernating / Lost
16990,211,Hibernating / Lost
13762,211,Hibernating / Lost
14340,211,Hibernating / Lost
15668,211,Hibernating / Lost
17174,211,Hibernating / Lost
18227,211,Hibernating / Lost
15552,211,Hibernating / Lost
13723,211,Hibernating / Lost
13561,211,Hibernating / Lost
14353,211,Hibernating / Lost
18120,211,Hibernating / Lost
14699,211,Hibernating / Lost
12821,211,Hibernating / Lost
16756,211,Hibernating / Lost
